Sample	richness	shannon	simpson	invsimpson
0433-4	71	2.53824418686054	0.878979333471181	8.26305149924015
0433-4FF	42	2.61166005392566	0.899731628862712	9.97323471656679
0433-5	30	1.53237184118301	0.624964136251501	2.66641165995422
0433-5FF	49	2.11309044905453	0.816768062381849	5.45756385594724
0451-1FF	35	1.58517012225117	0.69965226953538	3.32947413470733
0451-4	31	1.61202520465865	0.742748081811096	3.88724020812038
0451-4FF	35	1.82560238697862	0.775329135828	4.45095541731853
0451-5	25	1.67474646420174	0.749373115367924	3.98999493397532
0451-5FF	30	1.84706772740103	0.781492773817687	4.57650768568012
0479-1	40	2.09080352528512	0.788663243260364	4.73178454816539
0479-1FF	51	2.57502794136533	0.885436592191152	8.72879062456423
0479-4	23	1.25359910054476	0.50441412774964	2.01781377556062
0479-4FF	27	1.70106770470719	0.71578707793834	3.51848885950038
0479-5	32	2.23603252077298	0.855451048412994	6.91807162224962
0479-5FF	52	2.23565557161578	0.83160545101286	5.93843450405493
0497-1	31	2.01373550450062	0.78475871745656	4.64594890061659
0497-1FF	40	2.26023270674995	0.812248517025777	5.32618962129472
0497-4	48	2.17630355669754	0.76400190218101	4.2373222887881
0497-4FF	45	2.49356707506145	0.833708241797283	6.01352713332285
0497-5	54	2.04492165295177	0.731970027947907	3.73092603168143
0497-5FF	63	2.68612351924793	0.852208492183023	6.76628863708722
0523-1	20	1.97308469024086	0.82844130853771	5.82890899596194
0523-1FF	29	2.21953120098596	0.857964681997908	7.04050241916078
0523-4	35	2.28175306400193	0.8631824291768	7.30900273980329
0523-5	49	2.57712073017597	0.8981044865861	9.81397479139239
0541-1A	61	2.72726675534049	0.87909630811416	8.27104602350954
0541-1B	55	2.62247696631683	0.88006403671435	8.3377827017432
0541-4A	24	2.18472804551509	0.858140573775836	7.0492319517761
0541-4B	32	2.31381462367717	0.8732309188479	7.88835882465836
0541-5A	30	2.32471627384473	0.868856334941479	7.62522535536708
0541-5B	38	2.24869570102711	0.841811615872515	6.32157667906951
0569-1A	42	2.50349371810555	0.890260489215429	9.11248822644283
0569-1B	33	1.87128382240813	0.683501664553287	3.15957427892496
0569-4A	33	2.18851753161625	0.823787015864949	5.67495071324364
0569-4B	34	2.20888970521651	0.81252086806878	5.33392698002713
0569-5A	43	2.14593918160637	0.824101151252546	5.68508553137689
0569-5B	33	2.25899540602404	0.851941270506426	6.75407659798539
0587-1A	32	1.83363630505231	0.710677767792665	3.45635381135652
0587-1B	22	0.72865267180699	0.25850822757438	1.34863263111974
0587-4	36	2.39230092968913	0.87296178656802	7.8716472231832
0587-5A	25	2.3401410758041	0.864659976428235	7.38879729446583
0587-5B	28	2.18104297870524	0.834908053748681	6.05723066876746
0596-1	21	1.35869521531415	0.570585650523717	2.32875310575813
0596-4	43	2.66730853633323	0.908733841671739	10.9569638770513
0596-5	41	2.5790649592374	0.884818784123988	8.68197120853855
0613-1	7	1.6348027960755	0.75235122494926	4.03797676687524
0613-4	40	2.32578417730788	0.86330168516796	7.31537913418092
0613-5	46	2.48537389330785	0.87281748804871	7.86271622298978
0631-1	52	2.17218266834998	0.78821037093268	4.72166651598477
0631-4	57	2.54453180094916	0.87727371149034	8.14821349316117
0631-5	34	2.2735374883429	0.843560270801815	6.39223811703964
0659-1	42	2.0188065589209	0.738717177661347	3.827270354206
0659-4	29	2.35634274935677	0.852373603388661	6.77385632213686
0659-5	38	2.13951856249966	0.81132039135759	5.29998979325436
0677-1	58	1.96528971678479	0.70234946419746	3.35964454861051
0677-4	34	1.99088802918857	0.7837197536744	4.62363076142675
0677-5	27	1.90699429465907	0.791629659911933	4.79914751579977
0695-1	10	1.80678968297776	0.798596635671965	4.96516035537149
0695-4	29	2.24756933581636	0.855650400460486	6.92762573079573
0695-5	23	2.27700105281325	0.856904499367406	6.98833992389149
0703-1	45	2.17122328991186	0.832574579827715	5.97280866293167
0703-4	47	2.54693813764624	0.868608840885222	7.61086215189286
0703-5	61	2.00066437770967	0.781142804589413	4.56918950333778
0721-1	40	2.04319043804655	0.786859768488846	4.69174680401746
0721-4	30	2.05550183683123	0.820440096778392	5.56917208161908
0749-1	11	1.66293489601696	0.74147861048976	3.86815188443195
0749-5	50	2.26386252610925	0.860127123343969	7.14934892244442
0767-1	50	1.44784667508377	0.588715835111771	2.43140895120958
0767-4	58	2.49712895178906	0.84937462033034	6.63898741495705
0767-5	38	2.30653283881745	0.868765271212537	7.61993421436119
0776-1	42	1.73724827148142	0.664143052192103	2.97745813069193
0776-4	26	2.22131619224463	0.8642820204542	7.36822050657286
0776-5	27	1.78944952170804	0.681198724421408	3.13675031000143
0785-1	52	2.25283492119521	0.836515146357025	6.11677459848263
0785-4	35	2.45838350959437	0.876459545314782	8.09451448554248
0785-5	33	2.18172851066568	0.79558172087766	4.89193042957534
