Sample	richness	shannon	simpson	invsimpson
PU0118_V1	51	2.39777673174681	0.8437196567197	6.39875738055188
PU0118_V2	56	2.25779309716711	0.760057791937091	4.16767024056816
PU0119_V1	70	3.16388019543211	0.934730389646969	15.3210658772311
PU0119_V2	39	2.86830890501186	0.913990543027341	11.6266284568903
PU0120_V1	74	2.8279988636107	0.874038041225609	7.93890480689559
PU0120_V2	51	3.129394933449	0.935514277867243	15.5073087022471
PU0122_V1	79	3.09974902752471	0.925589365621719	13.4389393176829
PU0122_V2	74	2.48140603252039	0.793186195155573	4.83526716580761
PU0123_V1	61	3.06861905012314	0.934486795420999	15.2640983817868
PU0123_V2	73	3.27388628062131	0.941813160524099	17.1860167867369
PU0125_V1	66	2.93812952449062	0.911691309416133	11.3239138004237
PU0125_V2	61	2.83822301949009	0.8914783950486	9.21475498310071
PU0126_V1	75	3.04478215867126	0.927857626549725	13.8614790749748
PU0126_V2	93	3.34932277352778	0.939920189530882	16.6445265421403
PU0127_V1	69	3.15152905929617	0.930547789826433	14.3983898784633
PU0127_V2	70	3.18507518345562	0.935759395620002	15.5664787037925
PU0128_V1	76	3.08803958629272	0.92132929968684	12.7112126372253
PU0128_V2	54	2.69468481602712	0.862504271361706	7.27295320300944
PU0129_V1	71	3.18349501532667	0.921561333526257	12.7488143916208
PU0129_V2	83	3.20587968456209	0.933487706771189	15.0348146403534
PU0130_V1	86	3.19969438575801	0.932325927666805	14.7767079107709
PU0130_V2	80	3.09344686575866	0.915665364225925	11.857524382733
PU0131_V1	64	2.77524014986369	0.905903638888528	10.6274035274897
PU0131_V2	59	2.97553102416177	0.909623385246158	11.0648092177793
PU0134_V1	86	3.07314785867141	0.891640762478347	9.22856253764408
PU0134_V2	70	3.00482360047967	0.922524149262861	12.9072477486283
PU0135_V1	86	3.15944549848772	0.909204365396737	11.01374536749
PU0135_V2	83	3.21006189192144	0.931089374675756	14.5115502187756
PU0136_V1	92	3.07361829873307	0.911427537820388	11.2901908267171
PU0136_V2	68	3.07551084875157	0.93843598480856	16.2432550393341
PU0138_V1	90	2.52610794657447	0.77793960369313	4.50327936287243
PU0138_V2	108	3.20853486980887	0.916191756766083	11.9320004979571
PU0139_V1	88	3.37550122215133	0.945873928250865	18.4753847394436
PU0139_V2	80	3.36858949120848	0.950242785033276	20.0975878707996
PU0140_V1	72	3.22502934999275	0.94245327999793	17.3771850066178
PU0140_V2	59	2.80530690115755	0.90609613429358	10.6491888536984
PU0141_V1	73	3.21225171758194	0.94069575043342	16.8621980264216
PU0141_V2	64	2.94543194363847	0.911941028429875	11.3560263329178
PU0143_V1	94	3.43759874823202	0.952587066992184	21.091291691133
PU0143_V2	92	3.2000254339235	0.93272388808652	14.8641170180293
PU0144_V1	107	3.30290978146927	0.941260304317041	17.0242625259311
PU0144_V2	87	3.1268710502756	0.911386799436244	11.285000357035
PU0145_V1	109	3.26840674370213	0.93494804542606	15.3723282651464
PU0145_V2	63	2.66037533218276	0.831277480508997	5.92689110509237
PU0146_V1	82	2.9429982077899	0.918145570845195	12.2168098944136
PU0146_V2	73	2.71628072212563	0.874757894456543	7.98453519813282
PU0147_V1	88	3.1380290128184	0.93703771308336	15.8825234751078
PU0147_V2	84	3.40944590637991	0.950888790628486	20.3619502104956
PU0148_V1	120	3.10915269395739	0.916361687830613	11.9562431864332
PU0148_V2	85	2.79596294829235	0.897415874467995	9.74809693813696
PU0150_V1	76	3.16561696706667	0.93082579706648	14.4562561994542
PU0150_V2	74	2.63878541315186	0.81193999134464	5.31745163232767
PU0152_V1	68	3.21905813294627	0.942920947856141	17.5195621237657
PU0152_V2	58	2.79981106278111	0.897548623976286	9.76072785755977
PU0153_V1	71	2.19096527305382	0.765660457919226	4.2673122560567
PU0153_V2	57	2.98793922406635	0.92476586558176	13.2918389735278
PU0155_V1	68	2.42595263810049	0.778972143971961	4.52431660864114
PU0155_V2	69	2.95658027796215	0.9180382285486	12.2008099909476
PU0157_V1	83	3.18829304373525	0.940940401833062	16.9320488292757
PU0157_V2	68	2.94944661417517	0.925846889154029	13.4856109014384
PU0158_V1	72	2.75246141341048	0.83492235687988	6.05775549674127
PU0158_V2	69	3.04040498261312	0.925212828494385	13.3712771838807
PU0160_V1	79	3.13917776919099	0.932915854058321	14.9066517276582
PU0160_V2	51	2.89009666490374	0.926018457152686	13.5168849082241
PU0161_V1	65	2.94090652229879	0.913872813539338	11.6107357164946
PU0161_V2	81	3.14652839218155	0.936830827683992	15.8305066116339
PU0163_V1	94	3.54112418071433	0.959299633957057	24.5698035969727
PU0163_V2	63	3.12689145646154	0.936043878375911	15.6357198436397
PU0166_V1	96	3.1831668187921	0.928169601519602	13.9216824792208
PU0166_V2	82	3.11378737646545	0.916727879879603	12.0088211823377
PU0169_V1	70	2.41102647688896	0.79390097877274	4.85203662805039
PU0169_V2	63	2.93176822660177	0.910657385540468	11.1928669879361
PU0170_V1	69	3.43207321120791	0.956425372059777	22.9491345599516
PU0170_V2	77	3.04992142832608	0.921435650843508	12.7284195788105
PU0171_V1	74	3.21665048533428	0.934707385807728	15.3156679721113
PU0171_V2	52	3.06552537910161	0.922253886314709	12.8623792572823
PU0173_V1	81	3.29408254465391	0.93160351112814	14.6206335514311
PU0173_V2	80	3.21262985980207	0.921362108036326	12.7165158555108
PU0175_V1	76	3.28575333234728	0.93865083894052	16.3001413993334
PU0175_V2	76	3.36752783894302	0.9533094113751	21.4175924838673
PU0177_V1	78	3.02324029292062	0.9097862473804	11.0847844254595
PU0177_V2	56	2.9672070233788	0.924287696459885	13.2078929479428
PU0188_V1	73	2.91979651449658	0.890000293467904	9.09093334451958
PU0188_V2	74	3.12979320008895	0.924437652650682	13.2341044856255
PU0191_V1	85	3.28732302682407	0.94092934697764	16.9288800586218
PU0191_V2	87	3.23918308576648	0.940617227643639	16.8399008722414
PU0194_V1	61	3.10220563671812	0.938405895709013	16.2353201091412
PU0194_V2	69	2.87474064494109	0.884497808804795	8.65784440669136
PU0196_V1	77	3.15758706570799	0.930029342770659	14.2917051175085
PU0196_V2	76	3.4086521407176	0.952297485609416	20.9632555594888
PU0197_V1	52	3.07903727851398	0.934341872182739	15.2304068550842
PU0197_V2	48	2.85846391541396	0.896448377727594	9.65701915677742
PU0198_V1	65	3.18219780655875	0.939784019868207	16.6068873712812
PU0198_V2	87	3.33623040174349	0.93877253487224	16.3325396194887
PU0203_V1	84	3.43068732263067	0.955389999367591	22.4164982251422
PU0203_V2	60	3.15828130209297	0.933259911936087	14.9834983592225
PU0204_V1	55	2.74142234059304	0.874000898873221	7.93656455528052
PU0204_V2	62	2.9522989283894	0.920014729398714	12.5023018923676
PU0206_V1	76	3.13483834372921	0.92608957260816	13.529890643149
PU0206_V2	66	3.14783992011202	0.926820238384678	13.6649802886298
PU0207_V1	86	3.39577108844279	0.939818809509189	16.6164875078815
PU0207_V2	63	3.00773453266977	0.921743390972247	12.7784734404395
PU0208_V1	60	2.84354196581689	0.890968910050213	9.1716958939009
PU0208_V2	65	3.16797228501866	0.925115674965446	13.3539295378381
PU0209_V1	75	3.16124712443575	0.925326545899885	13.3916398009297
PU0209_V2	82	3.37351342849004	0.954862028437525	22.1542963802861
PU0210_V1	79	3.35044921977556	0.94909378462656	19.6439667074866
PU0210_V2	69	3.19026331020223	0.930109709969077	14.3081392215937
PU0217_V1	92	3.4358102556666	0.944264421905033	17.9418610908839
PU0217_V2	76	2.9561824285083	0.910390452228581	11.1595251272873
PU0219_V1	77	2.95072350132317	0.9081691374713	10.8895851837117
PU0219_V2	77	3.13150209649047	0.924544330724215	13.2528146605535
